Restaurant ID,Restaurant,country,City,Address,Locality,Cuisines,Average Cost for two,Table booking,Online delivery,delivering now,rating,Rating color,Rating text,Votes,Price Range
18433016,Paddy's - The Grub Grill,India,Gurgaon,"Fuel Nation Petrol Pump, Opposite Ardee City Gate 2, Sector 52A, Near, Sector 43, Gurgaon",Sector 43,Fast Food,600,No,Yes,No,3.2,Orange,Average,11,
18433903,Club 44,India,Noida,"A Block Market, Above Andhra Bank, Sector 44, Noida",Sector 44,Indian,800,No,No,No,3.2,Orange,Average,11,
18433904,Bimbo Cakes,India,New Delhi,"Moti Nagar, New Delhi",Moti Nagar,bakery,400,No,No,No,3.2,Orange,Average,10,
18433910,Burger King,India,New Delhi,"Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","Palate of Delhi, Chanakyapuri",Fast Food,500,No,No,No,3.2,Orange,Average,10,
18435287,Chaayos,India,New Delhi,"Ground Floor, Palate of Delhi, Dhaula Kuan Metro Station, Chanakyapuri, New Delhi","Palate of Delhi, Chanakyapuri",Cafe,400,No,Yes,No,3.2,Orange,Average,4,
18435837,Hot House Grill,India,New Delhi,"Main Road Inderpuri, Todapur, Naraina, New Delhi",Naraina,Fast Food,300,No,Yes,No,3.2,Orange,Average,10,
18439516,Brother's Snacks and Shakes,India,Gurgaon,"Shop 3, Near Artemis Hospital, Sector 57, Gurgaon",Sector 57,Fast Food,300,No,Yes,Yes,3.2,Orange,Average,12,
18441196,Smokey Pan,India,Gurgaon,"Shop U1/48 ,DLF Phase 3, Gurgaon",DLF Phase 3,Indian,300,No,No,No,3.2,Orange,Average,14,
18441545,Mr Wong,India,New Delhi,"Shop 4, Nilgiri Shopping Complex, Alaknanda, New Delhi",Alaknanda,Chinese,800,No,Yes,No,3.2,Orange,Average,10,
18441709,Downtown Kitchen & Bar - Courtyard by Marriott,India,Gurgaon,"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon","Courtyard by Marriott, Sushant Lok",Indian,2700,No,No,No,3.2,Orange,Average,6,
18446433,Hakka Haus,India,Noida,"Level 2, Logix city Center Mall, Sector 34, Noida","Logix City Centre, Sector 32, Noida",Chinese,950,No,No,No,3.2,Orange,Average,6,
18449787,Sandwich & Sons,India,New Delhi,"428/1, Mathura Road, Jangpura, New Delhi",Jangpura,Fast Food,500,No,Yes,No,3.2,Orange,Average,24,
18454058,Angels Kitchen,India,New Delhi,"Shop 5, 6, & 7, S Block, Som Bazar Road, Shalimar Garden, DLF Dilshad Extension ll, Dilshad Garden, New Delhi",Dilshad Garden,Indian,500,No,No,No,3.2,Orange,Average,10,
18454499,Bhukkad,India,New Delhi,"295, First Floor, Satyaniketan, New Delhi",Satyaniketan,Indian,500,No,Yes,No,3.2,Orange,Average,8,
18455615,Rewari Sweets,India,New Delhi,"WZ - 3D, Lajwanti Garden, Jail Road, New Delhi",Jail Road,Mithai,400,No,No,No,3.2,Orange,Average,5,
18455665,The Flying Pan,India,Noida,"201, Sector 15, Noida",Sector 15,Fast Food,400,No,No,No,3.2,Orange,Average,12,
18456150,Food Junkies,India,New Delhi,"181/2, Satya Niketan Market, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,Indian,300,No,No,No,3.2,Orange,Average,11,
18458663,Cafe Naklee,India,Gurgaon,"H-8, Qutab Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1",Cafe,400,No,No,No,3.2,Orange,Average,10,
18458961,Royal India Food Plaza,India,New Delhi,"G4, Pankaj Corner Plaza, IP Extension, Patparganj, New Delhi",Patparganj,Indian,400,No,No,No,3.2,Orange,Average,12,
18460981,Peri Peri Momos,India,New Delhi,"57, Satya Niketan Road, Satyaniketan, New Delhi",Satyaniketan,Fast Food,300,No,No,No,3.2,Orange,Average,9,
18461280,Ganpati Rasoi,India,Gurgaon,"New Railway Road, Opposite Easy Day, Jawahar Nagar, Sector 14, Gurgaon",Sector 14,Indian,200,No,No,No,3.2,Orange,Average,11,
18461599,Six Pack Kitchen,India,Gurgaon,"NM 6, Old DLF Colony, Opposite Dr. Lal Path Lab, Sector 14, Gurgaon",Sector 14,Healthy Food,600,No,No,No,3.2,Orange,Average,13,
18462572,Paparazzi,India,New Delhi,"2 VIPPS Centre, North Wing, LSC Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,Indian,1900,Yes,No,No,3.2,Orange,Average,7,
18462972,Mighty Mughlai,India,Noida,"Shop 16, Sethi Arcade, Sector 76, Near Sector 72, Noida",Sector 72,Indian,450,No,No,No,3.2,Orange,Average,12,
18463997,The Mashup,India,New Delhi,"2528, 1st Floor, Hudson Lane, Kingsway Camp, Delhi University, GTB Nagar, New Delhi",GTB Nagar,Fast Food,1100,No,No,No,3.2,Orange,Average,12,
18466943,GoGourmet,India,Gurgaon,"Unit 2B, Amenity Block-II, Candor Techspace, Sector 21, Gurgaon",Sector 21,Healthy Food,600,No,No,No,3.2,Orange,Average,8,
18466966,Indo Chinese,India,Gurgaon,"178, Ground Floor, Vyapar Kendra, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok",Indian,200,No,No,No,3.2,Orange,Average,12,
18469935,Shanu's Chicken Planet,India,New Delhi,"1, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,Indian,450,No,No,No,3.2,Orange,Average,11,
18469980,Miam,India,New Delhi,"A-15A Front, Hauz Khas, New Delhi",Hauz Khas,bakery,800,No,No,No,3.2,Orange,Average,8,
18471299,Pinch Of China,India,New Delhi,"C-2, Shop 2, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,Chinese,400,No,No,No,3.2,Orange,Average,14,
18472638,Food & Travel Cafe,India,New Delhi,"7/155, Shop 3, Subhash Nagar, New Delhi",Subhash Nagar,Fast Food,400,No,No,No,3.2,Orange,Average,10,
18475269,The Taste of India,India,New Delhi,"Shop 2, 12/20, East Patel Nagar, New Delhi",East Patel Nagar,Healthy Food,400,No,No,No,3.2,Orange,Average,12,
69,Chungwa,India,New Delhi,"M-34, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,Chinese,1100,Yes,Yes,No,3.3,Orange,Average,489,
159,Subway,India,Gurgaon,"Shop 4A, 3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road",Fast Food,500,No,Yes,No,3.3,Orange,Average,81,
189,McDonald's,India,New Delhi,"ISBT, Railway Station, Kashmiri Gate, New Delhi",Kashmiri Gate,Fast Food,500,No,No,No,3.3,Orange,Average,132,
194,McDonald's,India,New Delhi,"M2K Multiplex, Community Centre, Road 44, Pitampura, New Delhi",Pitampura,Fast Food,500,No,Yes,No,3.3,Orange,Average,58,
257,Pizza Hut,India,New Delhi,"G-5, Aggarwal Millenium Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,Fast Food,1000,No,Yes,No,3.3,Orange,Average,211,
259,Pizza Hut,India,New Delhi,"S-32, Main Road Market, Green Park, New Delhi",Green Park,Fast Food,1000,No,Yes,No,3.3,Orange,Average,276,
358,Halki Aanch,India,Gurgaon,"D-141, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1",Indian,700,No,Yes,No,3.3,Orange,Average,64,
393,Pizza Hut,India,Noida,"Ground Floor, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61",Fast Food,1000,No,Yes,No,3.3,Orange,Average,113,
461,Karim's,India,Noida,"G-40, Mughal Palace, Sector 18, Noida",Sector 18,Indian,1200,Yes,No,No,3.3,Orange,Average,446,
525,Barista,India,New Delhi,"15, Gyandeep, Main Market, Defence Colony, New Delhi",Defence Colony,Cafe,650,No,Yes,No,3.3,Orange,Average,73,
533,Barista,India,New Delhi,"G-2/A, Janak Place District Centre, Janakpuri, New Delhi",Janakpuri,Cafe,650,No,Yes,No,3.3,Orange,Average,74,
535,Barista,India,New Delhi,"55, Community Center, Vasant Vihar, New Delhi",Vasant Vihar,Cafe,650,No,Yes,No,3.3,Orange,Average,47,
586,Nathu's Sweets,India,New Delhi,"2, Main Market, Sunder Nagar, New Delhi",Sunder Nagar,Fast Food,600,No,Yes,No,3.3,Orange,Average,173,
588,Nathu's Sweets,India,New Delhi,"23-25, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,Indian,600,No,Yes,No,3.3,Orange,Average,421,
609,Cafe Coffee Day,India,New Delhi,"13, South Campus, Satyaniketan, New Delhi",Satyaniketan,Cafe,450,No,No,No,3.3,Orange,Average,78,
619,Cafe Coffee Day - The Lounge,India,New Delhi,"Peary Lal and Sons, 42, Janpath, New Delhi",Janpath,Cafe,750,No,No,No,3.3,Orange,Average,81,
640,Cafe Coffee Day,India,New Delhi,"9, UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,Cafe,450,No,No,No,3.3,Orange,Average,82,
693,Baskin Robbins,India,New Delhi,"E 184, New, Rajinder Nagar, New Delhi",Rajinder Nagar,Ice Cream,300,No,No,No,3.3,Orange,Average,32,
709,Baskin Robbins,India,New Delhi,"67, Community Centre Market, New Friends Colony, New Delhi","Community Centre, New Friends Colony",Ice Cream,300,No,Yes,No,3.3,Orange,Average,38,
763,Aka Saka,India,New Delhi,"28, Main Market, Defence Colony, New Delhi",Defence Colony,Chinese,1200,Yes,No,No,3.3,Orange,Average,176,
776,Slice of Italy,India,New Delhi,"Shop 147, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,italian,700,Yes,Yes,No,3.3,Orange,Average,171,
797,Costa Coffee,India,Gurgaon,"Ground Floor, MGF Mega City Mall, MG Road, Gurgaon","MGF Mega City Mall, MG Road",Cafe,600,No,No,No,3.3,Orange,Average,31,
823,Al Kuresh,India,New Delhi,"7, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,Indian,850,No,Yes,No,3.3,Orange,Average,85,
853,Madras Cafe,India,Gurgaon,"SCO 17, Near Huda Office, Sector 14, Gurgaon",Sector 14,Fast Food,300,No,No,No,3.3,Orange,Average,69,
889,KB's Kulfi & Icecream,India,Gurgaon,"20, Opposite Plaza Hotel, Old Delhi Road, Sector 14, Gurgaon",Sector 14,Ice Cream,200,No,Yes,No,3.3,Orange,Average,43,
964,The Dragon Hucks,India,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi",Model Town 3,Chinese,800,Yes,No,No,3.3,Orange,Average,97,
967,Grand Plaza,India,New Delhi,"B-1, Model Town 2, New Delhi",Model Town 2,Fast Food,800,No,Yes,No,3.3,Orange,Average,255,
1029,Mini's Royal Cafe,India,Gurgaon,"Krishna Colony Corner, Near Taneja Hospital, New Colony, Old Railway Road, Gurgaon",Old Railway Road,Indian,500,No,No,No,3.3,Orange,Average,21,
1037,Cafe Rendezvous,India,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,Indian,1550,Yes,Yes,No,3.3,Orange,Average,191,
1131,The Plaza Solitaire,India,Gurgaon,"30, HUDA Commercial Centre, Delhi Gurgaon Road, Sector 14, Gurgaon",Sector 14,Indian,900,Yes,No,No,3.3,Orange,Average,32,
1205,Kaleva,India,New Delhi,"17, Shanker Vihar, Laxmi Nagar, New Delhi",Laxmi Nagar,Indian,400,No,No,No,3.3,Orange,Average,61,
1216,Oriental Fusion,India,Gurgaon,"A-112 & 114, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4",Chinese,650,Yes,Yes,No,3.3,Orange,Average,199,
1226,Pind Balluchi,India,Noida,"The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida","The Great India Place, Sector 38",Indian,800,Yes,Yes,No,3.3,Orange,Average,793,
1318,Baskin Robbins,India,Ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram",Ice Cream,300,No,Yes,No,3.3,Orange,Average,27,
1634,Kwic Bitte Restaurant,India,New Delhi,"132, Sarojini Nagar Market, Sarojini Nagar, New Delhi",Sarojini Nagar,Indian,300,No,No,No,3.3,Orange,Average,38,
1664,Kwaliti,India,Gurgaon,"SF-71, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4",Fast Food,700,No,Yes,No,3.3,Orange,Average,129,
1917,Gopala,India,New Delhi,"8, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,Street Food,250,No,No,No,3.3,Orange,Average,25,
1918,Gopala,India,New Delhi,"1, DDA Market, Yusuf Sarai, New Delhi",Yusuf Sarai,Street Food,250,No,No,No,3.3,Orange,Average,28,
1924,New Frontier Hotel,India,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,Indian,350,No,No,No,3.3,Orange,Average,55,
1926,Punjab Sweet Corner,India,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,Fast Food,350,No,No,No,3.3,Orange,Average,236,
1986,The Cake Shop,India,New Delhi,"21-22, NWA Market, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,Fast Food,150,No,No,No,3.3,Orange,Average,42,
2000,Nakshatra Punjabi Rasoi,India,New Delhi,"351, Aggarwal Center Plaza, DC Chowk, Sector 9, Rohini, New Delhi",Rohini,Indian,450,No,Yes,No,3.3,Orange,Average,116,
2091,Bhai Ji Foods,India,Gurgaon,"DLF Golf Links, Near American Express, Golf Course Road, Gurgaon",Golf Course Road,Indian,400,No,Yes,No,3.3,Orange,Average,165,
2308,Le Chef,India,New Delhi,"2nd Floor, Cross River Mall, Karkardooma, New Delhi","Cross River Mall, Karkardooma",Fast Food,800,Yes,Yes,No,3.3,Orange,Average,134,
2572,McDonald's,India,Ghaziabad,"9, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram",Fast Food,500,No,Yes,No,3.3,Orange,Average,150,
2601,Punjabi Jaika,India,New Delhi,"C-57, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,Indian,250,No,No,No,3.3,Orange,Average,40,
2711,The Bar - Trident Gurgaon,India,Gurgaon,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon","Trident, Udyog Vihar",Finger Food,2000,No,No,No,3.3,Orange,Average,36,
2729,Patiala Peg - The Imperial,India,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath",Finger Food,3000,Yes,No,No,3.3,Orange,Average,25,
2768,Agni - The Park,India,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place",Finger Food,3000,Yes,No,No,3.3,Orange,Average,199,
2770,Mist - The Park,India,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place",american,3500,Yes,No,No,3.3,Orange,Average,169,
2870,Hasty Tasty,India,New Delhi,"DDA Flats, Super Bazar, Munirka, New Delhi",Munirka,Fast Food,400,No,No,No,3.3,Orange,Average,86,
2899,Karim's,India,New Delhi,"A-22, Aurobindo Place Market, Near Green Park Masjid, Green Park, New Delhi",Green Park,Indian,750,Yes,Yes,No,3.3,Orange,Average,235,
2951,Kumar Pastry Shop,India,New Delhi,"49/43, AKS Complex, Near Standard Charted Bank, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,bakery,300,No,No,No,3.3,Orange,Average,48,
3105,Fiery Grills,India,New Delhi,"306, D Mall, Netaji Subhash Place, New Delhi","D Mall, Netaji Subhash Place",Indian,1000,Yes,No,No,3.3,Orange,Average,165,
3154,Samarkand,India,Noida,"R-292, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29",Indian,1500,Yes,Yes,No,3.3,Orange,Average,129,
3156,Giani,India,New Delhi,"B-1/30, Ground Floor, Opposite Aurobindo Place Market, Hauz Khas, New Delhi",Hauz Khas,Desserts,400,No,Yes,No,3.3,Orange,Average,65,
3227,GBar - The Grand New Delhi,India,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj",Finger Food,2650,Yes,No,No,3.3,Orange,Average,145,
3229,Subway,India,New Delhi,"37, M2K Mall, Rohini, New Delhi",Rohini,Fast Food,500,No,Yes,No,3.3,Orange,Average,132,
3239,Insomnia - Taj Vivanta,India,New Delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","Taj Vivanta, Khan Market",Finger Food,3000,Yes,No,No,3.3,Orange,Average,50,
3337,Om Hotel,India,New Delhi,"17-18, Jungpura Extension Market, Jangpura, New Delhi",Jangpura,Indian,600,No,No,No,3.3,Orange,Average,140,
3371,BTW,India,New Delhi,"1 & 2, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola",Indian,400,No,No,No,3.3,Orange,Average,205,
3506,Indian Coffee House,India,New Delhi,"2nd Floor, Mohan Singh Place, Connaught Place, New Delhi",Connaught Place,Fast Food,200,No,No,No,3.3,Orange,Average,1300,
3536,Barista,India,Gurgaon,"D1 & 13, Qutub Plaza Market, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1",Cafe,650,No,No,No,3.3,Orange,Average,41,
3549,Savannah Bar - Radisson Blu Plaza Delhi,India,New Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi","Radisson Blu Plaza Delhi, Mahipalpur",Finger Food,2500,Yes,No,No,3.3,Orange,Average,24,
3586,Barista,India,Gurgaon,"Ground Floor, DT City Centre Mall, MG Road, Gurgaon","DT City Centre Mall, MG Road",Cafe,650,No,Yes,No,3.3,Orange,Average,25,
3634,Roll Club,India,New Delhi,"6, B-41/A, Main Road, Kalkaji, New Delhi",Kalkaji,Fast Food,250,No,No,No,3.3,Orange,Average,91,
3943,Henri's Bar - Le Meridien,India,New Delhi,"Le Meridien, Windsor Place, Janpath, New Delhi","Le Meridien, Janpath",Finger Food,2000,No,No,No,3.3,Orange,Average,20,
3961,Palmyra - The Bristol Hotel,India,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1",Indian,2500,Yes,No,No,3.3,Orange,Average,57,
3979,Empire The Meat Shop,India,New Delhi,"28/14, East Patel Nagar, New Delhi",East Patel Nagar,Fast Food,400,No,No,No,3.3,Orange,Average,31,
4016,The Destination,India,New Delhi,"B 10, B Block, Community Centre, Janakpuri, New Delhi",Janakpuri,Chinese,1400,Yes,Yes,No,3.3,Orange,Average,85,
4065,Kaveri,India,New Delhi,"12, Hudson Lane, D.D.A. Market, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,Indian,300,No,No,No,3.3,Orange,Average,51,
4079,Bawarchi,India,New Delhi,"236, Main Road, Opposite North Gate Orbit Plaza Mall, Part 3, Gujranwala Town, New Delhi",Gujranwala Town,Indian,450,No,No,No,3.3,Orange,Average,32,
4101,French Crust - The Suryaa New Delhi,India,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony",bakery,900,No,No,No,3.3,Orange,Average,19,
4239,Costa Coffee,India,Ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram",Cafe,600,No,No,No,3.3,Orange,Average,60,
4367,Lutyen's - Hotel The Royal Plaza,India,New Delhi,"Hotel The Royal Plaza, 19, Ashoka Road, Janpath, New Delhi","Hotel The Royal Plaza, Janpath",Indian,3000,Yes,No,No,3.3,Orange,Average,95,
4373,The Garden Terrace - Maidens Hotel,India,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines",Indian,3000,Yes,No,No,3.3,Orange,Average,57,
4385,Red Wok,India,New Delhi,"13, Guru Nanak Market, Pamposh Enclave, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,Chinese,800,No,Yes,No,3.3,Orange,Average,146,
4488,Oro The Bar - Radisson Blu,India,New Delhi,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi","Radisson Blu, Paschim Vihar",Finger Food,2500,Yes,No,No,3.3,Orange,Average,36,
4500,The Old Baker - Jaypee Vasant Continental,India,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar",bakery,500,No,No,No,3.3,Orange,Average,17,
4505,Cooks Cafe - Jaypee Greens,India,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida",Indian,1500,Yes,No,No,3.3,Orange,Average,29,
4624,Sugar & Spice - Le Marche,India,New Delhi,"58-A, Khan Market, New Delhi",Khan Market,Fast Food,800,No,No,No,3.3,Orange,Average,89,
4627,Latitude - Mosaic Hotels,India,Noida,"Mosaic Hotels, C-1, Sector 18, Noida","Mosaic Hotels, Sector 18, Noida",Indian,1700,Yes,No,No,3.3,Orange,Average,61,
4792,South Indian Cafe,India,New Delhi,"591, Site 1, Vikaspuri Mod, New Delhi, Vikaspuri, New Delhi",Vikaspuri,Indian,350,No,No,No,3.3,Orange,Average,42,
4879,Barista,India,Gurgaon,"Global Busines Park, MG Road, Gurgaon",MG Road,Cafe,650,No,No,No,3.3,Orange,Average,22,
5060,Domino's Pizza,India,New Delhi,"Shop G2, Ground Floor, Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,Fast Food,700,No,No,No,3.3,Orange,Average,87,
5293,Kings Kulfi,India,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh",Ice Cream,150,No,No,No,3.3,Orange,Average,14,
5392,Punjabi Zaika,India,New Delhi,"3547, Mahindra Park Chowk, Near Ram Leela Ground, Rani Bagh, Pitampura, New Delhi",Pitampura,Indian,400,No,No,No,3.3,Orange,Average,110,
5499,Grover Sweets & Bakers,India,New Delhi,"Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,Chinese,150,No,No,No,3.3,Orange,Average,12,
5507,Moolchand's,India,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,Fast Food,450,No,No,No,3.3,Orange,Average,36,
5586,M:Eat by Blanco,India,New Delhi,"53-B, Khan Market, New Delhi",Khan Market,bakery,300,No,No,No,3.3,Orange,Average,29,
5594,Cafe Coffee Day,India,New Delhi,"A3/320, Jwala Heri Market, Paschim Vihar, New Delhi",Paschim Vihar,Cafe,450,No,No,No,3.3,Orange,Average,40,
5784,Giani's,India,New Delhi,"Pandara Road Market, New Delhi",Pandara Road Market,Desserts,400,No,No,No,3.3,Orange,Average,39,
6072,Priyanshi Fast Food,India,New Delhi,"H 43, Laxmi Nagar, New Delhi Lado Sarai",Laxmi Nagar,Indian,300,No,No,No,3.3,Orange,Average,29,
6079,Break Fast Point,India,New Delhi,"27, Satnam Park, Bhagat Singh Road, Chander Nagar, New Delhi",Chander Nagar,Indian,200,No,No,No,3.3,Orange,Average,21,
6170,Legacy of Awadh,India,Noida,"D-158, Sector 7, Noida",Sector 7,Indian,500,No,Yes,No,3.3,Orange,Average,114,
6253,Sachdeva Chinese Fast Food,India,New Delhi,"B 15-4, B Block, Local Shopping Center, Vivek Vihar, New Delhi",Vivek Vihar,Fast Food,400,No,No,No,3.3,Orange,Average,21,
6256,Punjabi Mirchi,India,New Delhi,"G-21, Pankaj Central Market, Near Plato Public School, IP Extension, New Delhi",IP Extension,Indian,650,No,No,No,3.3,Orange,Average,49,
6261,Gupta Chat Corner,India,New Delhi,"1, A Block Market, Preet Vihar, New Delhi",Preet Vihar,Street Food,300,No,No,No,3.3,Orange,Average,47,
6264,Garam Masala Food Corner,India,New Delhi,"C-84, Main Road, Jhilmil Colony, Vivek Vihar, New Delhi",Vivek Vihar,Indian,450,No,Yes,No,3.3,Orange,Average,114,
6847,Cafe Coffee Day,India,Gurgaon,"23, Ground Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","Ninex City Mart Mall, Sohna Road",Cafe,450,No,No,No,3.3,Orange,Average,34,
7318,Green Chick Chop,India,New Delhi,"1/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,Fast Food,350,No,No,No,3.3,Orange,Average,30,
7352,Domino's Pizza,India,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",Fast Food,700,No,No,No,3.3,Orange,Average,90,
